timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1761058001385,00006,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00013,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00026,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00028,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00036,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00042,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00044,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00045,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00048,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00049,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00050,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00051,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00052,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00053,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001385,00056,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1761058001485,00006,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,8,6,3,0,5,2,1082,0.223393,3,0,0,0,0,5,0,0,0,0,0,0,8,0,668.072402,0.000000
1761058001485,00013,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,228,228,3,0,225,0,113560,13.453214,3,0,0,0,0,225,0,0,0,0,0,0,228,0,6370.407371,11940.000000
1761058001485,00026,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,12,8,6,6,0,4,730,0.421964,3,3,3,3,0,0,0,0,3,9,0,0,0,0,1288.244767,0.000000
1761058001485,00028,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,5,5,2,0,3,0,508,0.148929,2,0,0,0,3,0,0,0,0,0,0,2,3,0,810.214662,0.000000
1761058001485,00036,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,10,7,3,1,6,3,725,0.248214,3,0,0,7,0,0,0,0,0,4,0,6,0,0,750.346898,0.000000
1761058001485,00042,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,6,6,4,0,2,0,455,0.173750,4,0,0,0,0,2,0,0,0,0,0,0,6,0,181.333394,0.000000
1761058001485,00044,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,8,8,7,1,0,0,173,0.248214,6,1,0,1,0,0,0,0,0,1,7,0,0,0,186.666729,0.000000
1761058001485,00045,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,434,261,245,84,105,173,85778,34.774821,53,192,57,83,49,0,0,0,0,273,127,34,0,74586,2396.921272,3030.000000
1761058001485,00048,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,13,8,3,2,8,5,948,0.322679,3,0,2,8,0,0,0,0,3,0,6,4,0,0,369.909411,0.000000
1761058001485,00049,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,411,270,362,49,0,141,31849,31.597679,262,100,49,0,0,0,0,0,314,77,20,0,0,95427,1594.572378,3140.000000
1761058001485,00050,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,10,8,10,0,0,2,285,0.273036,4,6,0,0,0,0,0,0,0,10,0,0,0,0,246.202546,0.000000
1761058001485,00051,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,6,6,6,0,0,0,97,0.173750,5,1,0,0,0,0,0,0,3,3,0,0,0,0,186.666729,0.000000
1761058001485,00052,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,9,4,9,0,0,5,135,0.446786,9,0,0,0,0,0,0,8,1,0,0,0,0,0,0.000000,0.000000
1761058001485,00053,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,205,133,205,0,0,72,9980,13.205000,191,14,0,0,0,0,0,43,120,42,0,0,0,107454,2265.288194,3240.000000
1761058001485,00056,111,2,139,139,1,65,0,1371,964,872,145,354,91,407,246580,555,317,112,103,52,232,0,51,444,419,166,46,245,277467,15,6,6,4,2,0,0,275,0.223393,4,0,1,1,0,0,0,0,0,0,6,0,0,0,769.294950,0.000000
1761058001585,00006,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.072402,0.000000
1761058001585,00013,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,248,248,0,0,248,0,128653,14.967321,0,0,0,0,0,248,0,0,0,0,0,0,248,1106,6493.022189,13410.000000
1761058001585,00026,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.244767,0.000000
1761058001585,00028,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.214662,0.000000
1761058001585,00036,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.346898,0.000000
1761058001585,00042,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,4,4,1,0,3,0,630,0.124107,1,0,0,0,0,3,0,0,0,0,0,0,4,0,232.668192,10.000000
1761058001585,00044,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,1,1,1,0,0,0,15,0.049643,1,0,0,0,0,0,0,0,0,1,0,0,0,0,192.000064,0.000000
1761058001585,00045,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,485,307,226,126,133,178,106798,39.217857,30,196,107,85,67,0,0,0,0,259,192,34,0,163352,2668.105675,4080.000000
1761058001585,00048,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.909411,0.000000
1761058001585,00049,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,483,322,342,117,24,161,65464,37.753393,179,163,66,64,11,0,0,0,93,323,64,3,0,187625,1865.060228,4610.000000
1761058001585,00050,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.202546,0.000000
1761058001585,00051,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,11,7,11,0,0,4,377,0.496429,8,3,0,0,0,0,0,0,10,1,0,0,0,0,237.067944,0.000000
1761058001585,00053,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,160,123,146,14,0,37,15506,10.276071,14,132,14,0,0,0,0,8,30,122,0,0,0,234740,2902.030827,4610.000000
1761058001585,00056,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.294950,0.000000
1761058001585,00035,111,2,139,139,1,71,0,1392,1012,727,257,408,100,380,317443,233,494,187,149,78,251,0,8,133,706,256,37,252,586823,15,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058001685,00006,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.072402,0.000000
1761058001685,00013,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,262,262,0,0,262,0,130317,15.165893,0,0,0,0,0,262,0,0,0,0,0,0,262,0,6324.751082,12680.000000
1761058001685,00026,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.244767,0.000000
1761058001685,00028,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.214662,0.000000
1761058001685,00036,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.346898,0.000000
1761058001685,00042,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,19,17,0,0,19,2,3955,0.471607,0,0,0,0,0,19,0,0,0,0,0,0,19,0,313.175685,80.000000
1761058001685,00044,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.000064,0.000000
1761058001685,00045,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,506,310,268,124,114,196,97036,38.100893,38,230,90,83,65,0,0,0,17,338,140,11,0,290850,3122.889405,4710.000000
1761058001685,00048,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.909411,0.000000
1761058001685,00049,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,479,340,224,233,22,139,78740,34.551429,4,220,206,49,0,0,0,0,0,361,118,0,0,293685,2295.205043,4400.000000
1761058001685,00050,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.202546,0.000000
1761058001685,00051,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,3,3,1,0,2,0,242,0.099286,1,0,0,1,1,0,0,0,0,0,3,0,0,0,250.945092,0.000000
1761058001685,00053,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,309,242,309,0,0,67,24532,20.502500,117,192,0,0,0,0,0,22,77,210,0,0,0,333090,2581.928582,5130.000000
1761058001685,00056,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.294950,0.000000
1761058001685,00035,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058001685,00039,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.863871,0.000000
1761058001685,00040,111,2,139,139,1,76,0,1578,1174,802,357,419,107,404,334822,160,642,296,133,66,281,0,22,94,909,261,11,281,917625,17,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.333404,0.000000
1761058001785,00006,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.072402,0.000000
1761058001785,00013,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,250,250,0,0,250,0,134450,15.637500,0,0,0,0,0,250,0,0,0,0,0,0,250,1374,6402.863148,13830.000000
1761058001785,00026,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.244767,0.000000
1761058001785,00028,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.214662,0.000000
1761058001785,00036,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.346898,0.000000
1761058001785,00042,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,17,17,0,0,17,0,3587,0.421964,0,0,0,0,0,17,0,0,0,0,0,0,17,0,362.912508,90.000000
1761058001785,00044,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.000064,0.000000
1761058001785,00045,111,2,139,139,1,76,0,1441,1030,475,186,780,107,411,459268,100,375,90,278,324,274,54,0,34,496,281,281,295,1589904,19,483,309,1,86,396,174,203317,40.384464,0,1,32,164,279,7,0,0,0,0,195,260,28,389491,4056.051240,9430.000000
