timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1761058001985,00058,111,6,139,139,1,79,0,740,520,253,167,320,111,220,391627,73,180,136,42,154,155,0,0,24,287,120,4,305,182371,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.346898,0.000000
1761058001985,00012,111,6,139,139,1,79,0,740,520,253,167,320,111,220,391627,73,180,136,42,154,155,0,0,24,287,120,4,305,182371,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058001985,00061,111,6,139,139,1,79,0,740,520,253,167,320,111,220,391627,73,180,136,42,154,155,0,0,24,287,120,4,305,182371,7,427,281,253,164,10,146,167147,82.506429,73,180,134,40,0,0,0,0,24,287,116,0,0,182090,7711.508405,4080.000000
1761058002085,00011,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.577684,0.000000
1761058002085,00043,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,12,8,0,0,12,4,2173,0.297857,0,0,0,0,4,8,0,0,0,0,0,5,7,0,356.099536,40.000000
1761058002085,00055,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1761058002085,00057,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,261,190,0,0,261,71,202418,25.491607,0,0,0,0,35,226,0,0,0,0,0,0,261,1426,7956.658019,13720.000000
1761058002085,00058,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,1,1,1,0,0,0,15,0.049643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,772.415924,0.000000
1761058002085,00012,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058002085,00061,111,6,139,139,1,79,0,697,487,179,180,338,111,210,423062,5,174,152,74,58,234,0,0,0,306,111,10,270,323686,7,423,288,178,180,65,135,218456,86.601964,4,174,152,74,19,0,0,0,0,306,110,5,2,322260,8612.548373,10060.000000
1761058002185,00011,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.577684,0.000000
1761058002185,00043,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,12,8,0,1,11,4,1779,0.297857,0,0,0,3,5,4,0,0,0,0,0,9,3,0,358.476824,40.000000
1761058002185,00055,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1761058002185,00057,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,227,207,0,0,227,20,164719,20.179821,0,0,0,0,16,211,0,0,0,0,0,0,227,0,7955.814395,13830.000000
1761058002185,00058,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,31,19,13,4,14,12,2964,1.166607,3,10,1,6,11,0,0,0,0,12,14,5,0,0,364.616130,80.000000
1761058002185,00012,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058002185,00061,111,6,139,139,1,74,0,681,594,13,8,660,103,87,865545,3,10,4,9,42,613,0,0,0,12,14,14,641,69203,7,411,360,0,3,408,51,696083,82.853929,0,0,3,0,10,398,0,0,0,0,0,0,411,69203,10293.751269,27350.000000
1761058002285,00011,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.577684,0.000000
1761058002285,00043,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,5,5,0,0,5,0,1037,0.124107,0,0,0,0,0,5,0,0,0,0,0,0,5,0,360.811363,30.000000
1761058002285,00055,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.333394,0.000000
1761058002285,00057,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,336,199,0,0,336,137,260896,40.607857,0,0,0,74,136,126,0,0,0,0,0,220,116,281,7780.941942,10680.000000
1761058002285,00058,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,8,6,0,1,7,2,927,0.198571,0,0,1,3,4,0,0,0,0,0,5,3,0,0,372.569167,0.000000
1761058002285,00012,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058002285,00061,111,6,139,139,1,74,0,731,474,0,104,627,104,257,613071,0,0,69,144,351,167,0,0,0,0,169,331,231,3540,7,382,264,0,103,279,118,350211,64.113750,0,0,68,67,211,36,0,0,0,0,164,108,110,3259,9992.591551,18230.000000
1761058002385,00011,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,2,2,1,1,0,0,85,0.074464,1,0,1,0,0,0,0,0,0,0,2,0,0,0,415.670489,0.000000
1761058002385,00043,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.811363,0.000000
1761058002385,00055,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,3,3,2,0,1,0,232,0.099286,2,0,0,0,0,1,0,0,0,0,0,0,3,0,192.000064,0.000000
1761058002385,00057,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,229,205,0,0,229,24,168920,20.428036,0,0,0,1,2,226,0,0,0,0,0,0,229,535,7786.632457,15300.000000
1761058002385,00058,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,37,22,10,27,0,15,3746,1.588571,4,6,6,21,0,0,0,0,6,6,25,0,0,0,485.703533,150.000000
1761058002385,00012,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058002385,00061,111,6,139,139,1,55,0,644,487,17,223,404,77,157,402739,7,10,152,120,128,227,0,0,6,6,245,136,251,1255,7,373,255,4,195,174,118,229756,56.642500,0,4,145,98,126,0,0,0,0,0,218,136,19,720,9471.137479,9850.000000
1761058002485,00011,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,14,10,0,5,9,4,1475,0.372321,0,0,2,8,4,0,0,0,0,1,10,3,0,0,357.781265,40.000000
1761058002485,00043,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.789685,0.000000
1761058002485,00055,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,8,8,0,0,8,0,1634,0.198571,0,0,0,0,0,8,0,0,0,0,0,0,8,0,296.450976,40.000000
1761058002485,00057,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,275,201,0,0,275,74,209782,29.041071,0,0,0,0,159,116,0,0,0,0,0,0,275,1384,7719.223792,13410.000000
1761058002485,00058,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,26,17,5,12,9,9,2675,1.017679,0,5,11,7,3,0,0,0,0,14,11,1,0,0,507.786090,90.000000
1761058002485,00012,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
1761058002485,00061,111,6,139,139,1,49,0,630,442,5,67,558,69,188,412795,0,5,44,97,360,124,0,0,0,15,158,153,304,3791,7,307,206,0,50,257,101,197229,39.565357,0,0,31,82,194,0,0,0,0,0,137,149,21,2407,9151.515725,10060.000000
1761058002585,00011,111,6,139,139,1,61,0,715,515,6,35,674,85,200,543410,4,2,0,157,269,283,0,0,7,6,76,280,346,94175,7,15,8,2,3,10,7,1572,0.421964,0,2,0,6,7,0,0,0,0,6,9,0,0,0,374.849186,50.000000
1761058002585,00043,111,6,139,139,1,61,0,715,515,6,35,674,85,200,543410,4,2,0,157,269,283,0,0,7,6,76,280,346,94175,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.789685,0.000000
1761058002585,00055,111,6,139,139,1,61,0,715,515,6,35,674,85,200,543410,4,2,0,157,269,283,0,0,7,6,76,280,346,94175,7,9,9,0,0,9,0,1827,0.223393,0,0,0,0,0,9,0,0,0,0,0,0,9,0,358.421293,50.000000
1761058002585,00057,111,6,139,139,1,61,0,715,515,6,35,674,85,200,543410,4,2,0,157,269,283,0,0,7,6,76,280,346,94175,7,275,224,0,0,275,51,196663,23.853393,0,0,0,0,2,273,0,0,0,0,0,37,238,0,7634.244001,13510.000000
1761058002585,00058,111,6,139,139,1,61,0,715,515,6,35,674,85,200,543410,4,2,0,157,269,283,0,0,7,6,76,280,346,94175,7,15,12,4,1,10,3,1453,0.570893,4,0,0,5,6,0,0,0,7,0,6,2,0,0,538.966528,90.000000
1761058002585,00012,111,6,139,139,1,61,0,715,515,6,35,674,85,200,543410,4,2,0,157,269,283,0,0,7,6,76,280,346,94175,7,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666729,0.000000
