timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1761058001385,00005,,,,,,,,,,,,,
1761058001385,00017,,,,,,,,,,,,,
1761058001385,00018,,,,,,,,,,,,,
1761058001385,00022,,,,,,,,,,,,,
1761058001385,00023,,,,,,,,,,,,,
1761058001385,00035,,,,,,,,,,,,,
1761058001385,00047,,,,,,,,,,,,,
1761058001385,00060,,,,,,,,,,,,,
1761058001485,00005,,,,,,,,,,,,,
1761058001485,00017,,,,,,,,,,,,,
1761058001485,00018,,,,,,,,,,,,,
1761058001485,00022,,,,,,,,,,,,,
1761058001485,00023,,,,,,,,,,,,,
1761058001485,00035,,,,,,,,,,,,,
1761058001485,00047,,,,,,,,,,,,,
1761058001485,00060,,,,,,,,,,,,,
1761058001585,00005,,,,,,,,,,,,,
1761058001585,00017,,,,,,,,,,,,,
1761058001585,00018,,,,,,,,,,,,,
1761058001585,00022,,,,,,,,,,,,,
1761058001585,00023,,,,,,,,,,,,,
1761058001585,00047,,,,,,,,,,,,,
1761058001585,00060,,,,,,,,,,,,,
1761058001685,00005,,,,,,,,,,,,,
1761058001685,00017,,,,,,,,,,,,,
1761058001685,00018,,,,,,,,,,,,,
1761058001685,00022,,,,,,,,,,,,,
1761058001685,00023,,,,,,,,,,,,,
1761058001685,00047,,,,,,,,,,,,,
1761058001685,00060,,,,,,,,,,,,,
1761058001785,00005,,,,,,,,,,,,,
1761058001785,00017,,,,,,,,,,,,,
1761058001785,00018,,,,,,,,,,,,,
1761058001785,00022,,,,,,,,,,,,,
1761058001785,00023,,,,,,,,,,,,,
1761058001785,00060,,,,,,,,,,,,,
1761058001885,00005,,,,,,,,,,,,,
1761058001885,00017,,,,,,,,,,,,,
1761058001885,00018,,,,,,,,,,,,,
1761058001885,00022,,,,,,,,,,,,,
1761058001885,00023,,,,,,,,,,,,,
1761058001885,00060,,,,,,,,,,,,,
1761058001885,00035,,,,,,,,,,,,,
1761058001885,00053,,,,,,,,,,,,,
1761058001985,00005,,,,,,,,,,,,,
1761058001985,00017,,,,,,,,,,,,,
1761058001985,00018,,,,,,,,,,,,,
1761058001985,00022,,,,,,,,,,,,,
1761058001985,00023,,,,,,,,,,,,,
1761058001985,00060,,,,,,,,,,,,,
1761058001985,00035,,,,,,,,,,,,,
1761058001985,00053,,,,,,,,,,,,,
1761058002085,00005,,,,,,,,,,,,,
1761058002085,00017,,,,,,,,,,,,,
1761058002085,00022,,,,,,,,,,,,,
1761058002085,00023,,,,,,,,,,,,,
1761058002085,00060,,,,,,,,,,,,,
1761058002085,00035,,,,,,,,,,,,,
1761058002085,00053,,,,,,,,,,,,,
1761058002185,00005,,,,,,,,,,,,,
1761058002185,00017,,,,,,,,,,,,,
1761058002185,00022,,,,,,,,,,,,,
1761058002185,00060,,,,,,,,,,,,,
1761058002185,00035,,,,,,,,,,,,,
1761058002185,00053,,,,,,,,,,,,,
1761058002185,00008,,,,,,,,,,,,,
1761058002285,00005,,,,,,,,,,,,,
1761058002285,00022,,,,,,,,,,,,,
1761058002285,00060,,,,,,,,,,,,,
1761058002285,00035,,,,,,,,,,,,,
