timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
1761058001385,00031,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00059,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00005,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00024,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00033,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00030,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00013,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00007,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00037,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00038,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00048,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00025,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00027,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00001,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00036,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00058,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00049,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00051,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00016,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00015,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00019,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00026,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00043,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00020,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00009,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00010,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00063,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00042,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00044,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00055,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00014,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00050,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00057,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00053,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00054,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00047,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00006,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00052,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00018,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00060,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00002,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00008,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00046,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00041,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00017,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00056,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00035,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00021,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00040,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00039,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00028,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00062,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00011,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00032,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00029,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00023,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00034,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00003,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00045,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00004,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00022,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00061,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001385,00012,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001485,00031,101.277280,0,30016,0,1,0.000000,30.961770,1,0,0.000000,0
1761058001485,00059,101.277280,0,30016,0,1,0.000000,10.533890,0,0,0.000000,1
1761058001485,00005,101.277280,0,30016,1876,179,18760.000000,121.366817,94,985,891.000000,85
1761058001485,00024,101.277280,0,30016,0,1,0.000000,13.926760,0,0,0.000000,1
1761058001485,00033,101.277280,0,30016,1876,179,18760.000000,217.637836,92,964,912.000000,87
1761058001485,00030,101.277280,0,30016,0,1,0.000000,31.855420,1,0,0.000000,0
1761058001485,00013,101.277280,0,30016,1876,179,18760.000000,137.568104,96,1006,870.000000,83
1761058001485,00007,101.277280,0,30016,0,1,0.000000,239.641040,0,0,0.000000,1
1761058001485,00037,101.277280,0,30016,1876,179,18760.000000,386.878892,72,755,1121.000000,107
1761058001485,00038,101.277280,0,30016,0,1,0.000000,8.569600,0,0,0.000000,1
1761058001485,00048,101.277280,0,30016,0,1,0.000000,11.248170,0,0,0.000000,1
1761058001485,00025,101.277280,0,30016,1876,179,18760.000000,363.641784,88,922,954.000000,91
1761058001485,00027,101.277280,0,30016,0,1,0.000000,10.468120,0,0,0.000000,1
1761058001485,00001,101.277280,0,30016,1876,179,18760.000000,360.751162,79,828,1048.000000,100
1761058001485,00036,101.277280,0,30016,0,1,0.000000,7.498180,0,0,0.000000,1
1761058001485,00058,101.277280,0,30016,0,1,0.000000,12.141040,0,0,0.000000,1
1761058001485,00049,101.277280,0,30016,1876,179,18760.000000,343.532277,95,996,880.000000,84
1761058001485,00051,101.277280,0,30016,0,1,0.000000,35.962550,1,0,0.000000,0
1761058001485,00016,101.277280,0,30016,0,1,0.000000,20.354540,0,0,0.000000,1
1761058001485,00015,101.277280,0,30016,0,1,0.000000,39.176850,1,0,0.000000,0
1761058001485,00019,101.277280,0,30016,0,1,0.000000,17.141040,0,0,0.000000,1
1761058001485,00026,101.277280,0,30016,0,1,0.000000,10.176750,0,0,0.000000,1
1761058001485,00043,101.277280,0,30016,0,1,0.000000,52.926840,1,0,0.000000,0
1761058001485,00020,101.277280,0,30016,0,1,0.000000,17.319610,0,0,0.000000,1
1761058001485,00009,101.277280,0,30016,1876,179,18760.000000,350.099994,77,807,1069.000000,102
1761058001485,00010,101.277280,0,30016,0,1,0.000000,62.568140,1,0,0.000000,0
1761058001485,00063,101.277280,0,30016,0,1,0.000000,8.212460,0,0,0.000000,1
1761058001485,00042,101.277280,0,30016,0,1,0.000000,41.141120,1,0,0.000000,0
1761058001485,00044,101.277280,0,30016,0,1,0.000000,34.176850,1,0,0.000000,0
1761058001485,00055,101.277280,0,30016,0,1,0.000000,72.748270,1,0,0.000000,0
1761058001485,00014,101.277280,0,30016,0,1,0.000000,82.212560,1,0,0.000000,0
1761058001485,00050,101.277280,0,30016,0,1,0.000000,15.712460,0,0,0.000000,1
1761058001485,00057,101.277280,0,30016,1876,179,18760.000000,107.253039,101,1058,818.000000,78
1761058001485,00053,101.277280,0,30016,1876,179,18760.000000,375.687496,93,975,901.000000,86
1761058001485,00054,101.277280,0,30016,0,1,0.000000,59.712560,1,0,0.000000,0
1761058001485,00047,101.277280,0,30016,0,1,0.000000,15.354540,0,0,0.000000,1
1761058001485,00006,101.277280,0,30016,0,1,0.000000,10.175970,0,0,0.000000,1
1761058001485,00052,101.277280,0,30016,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001485,00018,101.277280,0,30016,0,1,0.000000,70.069700,1,0,0.000000,0
1761058001485,00060,101.277280,0,30016,0,1,0.000000,16.605330,0,0,0.000000,1
1761058001485,00002,101.277280,0,30016,0,1,0.000000,6.962470,0,0,0.000000,1
1761058001485,00008,101.277280,0,30016,0,1,0.000000,80.962550,1,0,0.000000,0
1761058001485,00046,101.277280,0,30016,0,1,0.000000,10.468120,0,0,0.000000,1
1761058001485,00041,101.277280,0,30016,1876,179,18760.000000,124.482787,89,933,943.000000,90
1761058001485,00017,101.277280,0,30016,1876,179,18760.000000,153.997200,90,943,933.000000,89
1761058001485,00056,101.277280,0,30016,0,1,0.000000,10.354540,0,0,0.000000,1
1761058001485,00035,101.277280,0,30016,0,1,0.000000,83.283980,1,0,0.000000,0
1761058001485,00021,101.277280,0,30016,1876,179,18760.000000,354.016469,95,996,880.000000,84
1761058001485,00040,101.277280,0,30016,0,1,0.000000,0.000000,1,0,0.000000,0
1761058001485,00039,101.277280,0,30016,0,1,0.000000,19.819610,0,0,0.000000,1
1761058001485,00028,101.277280,0,30016,0,1,0.000000,7.497400,0,0,0.000000,1
1761058001485,00062,101.277280,0,30016,0,1,0.000000,93.462550,1,0,0.000000,0
1761058001485,00011,101.277280,0,30016,0,1,0.000000,14.819610,0,0,0.000000,1
1761058001485,00032,101.277280,0,30016,0,1,0.000000,92.033990,1,0,0.000000,0
1761058001485,00029,101.277280,0,30016,1876,179,18760.000000,334.709475,91,954,922.000000,88
1761058001485,00023,101.277280,0,30016,0,1,0.000000,10.176750,0,0,0.000000,1
1761058001485,00034,101.277280,0,30016,0,1,0.000000,111.854640,1,0,0.000000,0
1761058001485,00003,101.277280,0,30016,0,1,0.000000,9.283880,0,0,0.000000,1
1761058001485,00045,101.277280,0,30016,1876,179,18760.000000,451.363144,93,975,901.000000,86
1761058001485,00004,101.277280,0,30016,0,1,0.000000,16.604550,0,0,0.000000,1
1761058001485,00022,101.277280,0,30016,0,1,0.000000,205.961770,1,0,0.000000,0
1761058001485,00061,101.277280,0,30016,1876,179,18760.000000,139.202497,87,912,964.000000,92
1761058001485,00012,101.277280,0,30016,0,1,0.000000,226.141120,1,0,0.000000,0
1761058001585,00031,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00059,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00005,164.072314,0,33551,2096,200,20960.000000,304.434019,94,985,1111.000000,106
1761058001585,00024,164.072314,0,33551,1,2,10.000000,25.652795,1,0,1.000000,1
1761058001585,00033,164.072314,0,33551,2096,200,20960.000000,489.650058,109,1142,954.000000,91
1761058001585,00030,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00013,164.072314,0,33551,2096,200,20960.000000,279.546473,108,1132,964.000000,92
1761058001585,00007,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00037,164.072314,0,33551,2096,200,20960.000000,775.229611,105,1100,996.000000,95
1761058001585,00038,164.072314,0,33551,3,6,30.000000,25.103570,3,1,2.000000,3
1761058001585,00048,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00025,164.072314,0,33551,2096,200,20960.000000,992.388390,106,1111,985.000000,94
1761058001585,00027,164.072314,0,33551,3,8,30.000000,21.970729,4,2,1.000000,4
1761058001585,00001,164.072314,0,33551,2096,200,20960.000000,898.640782,89,933,1163.000000,111
1761058001585,00036,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00058,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00049,164.072314,0,33551,2096,200,20960.000000,875.900550,104,1090,1006.000000,96
1761058001585,00051,164.072314,0,33551,1,2,10.000000,15.438465,0,0,1.000000,2
1761058001585,00016,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00015,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00019,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00026,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00043,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00020,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00009,164.072314,0,33551,2096,200,20960.000000,986.596272,106,1111,985.000000,94
1761058001585,00010,164.072314,0,33551,5,11,50.000000,23.212752,6,3,2.000000,5
1761058001585,00063,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00042,164.072314,0,33551,2,5,20.000000,24.404663,3,1,1.000000,2
1761058001585,00044,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00055,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00014,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00050,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00057,164.072314,0,33551,2096,200,20960.000000,222.180075,88,922,1174.000000,112
1761058001585,00053,164.072314,0,33551,2096,200,20960.000000,932.273677,94,985,1111.000000,106
1761058001585,00054,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00047,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00006,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00052,164.072314,0,33551,0,1,0.000000,0.000000,0,0,0.000000,1
1761058001585,00018,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00060,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00002,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00008,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00046,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00041,164.072314,0,33551,2096,200,20960.000000,264.206221,100,1048,1048.000000,100
1761058001585,00017,164.072314,0,33551,2096,200,20960.000000,342.634355,96,1006,1090.000000,104
1761058001585,00056,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00035,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00021,164.072314,0,33551,2096,200,20960.000000,624.763875,100,1048,1048.000000,100
1761058001585,00040,164.072314,0,33551,0,0,0.000000,34.176850,0,0,0.000000,0
1761058001585,00039,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00028,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00062,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00011,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00032,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00029,164.072314,0,33551,2096,200,20960.000000,1043.970140,92,964,1132.000000,108
1761058001585,00023,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00034,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00003,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00045,164.072314,0,33551,2096,200,20960.000000,903.610824,93,975,1121.000000,107
1761058001585,00004,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00022,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001585,00061,164.072314,0,33551,2096,200,20960.000000,230.570637,91,954,1142.000000,109
1761058001585,00012,164.072314,0,33551,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00031,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00059,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00005,306.123830,0,33581,2096,200,20960.000000,380.589057,103,1079,1017.000000,97
1761058001685,00024,306.123830,0,33581,1,2,10.000000,34.166740,2,1,0.000000,0
1761058001685,00033,306.123830,0,33581,2096,200,20960.000000,859.669336,101,1058,1038.000000,99
1761058001685,00030,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00013,306.123830,0,33581,2096,200,20960.000000,408.129380,107,1121,975.000000,93
1761058001685,00007,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00037,306.123830,0,33581,2096,200,20960.000000,1445.807050,112,1174,922.000000,88
1761058001685,00038,306.123830,0,33581,10,23,100.000000,122.054644,12,5,5.000000,11
1761058001685,00048,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00025,306.123830,0,33581,2096,200,20960.000000,1688.007848,102,1069,1027.000000,98
1761058001685,00027,306.123830,0,33581,5,12,50.000000,69.193071,7,3,2.000000,5
1761058001685,00001,306.123830,0,33581,2096,200,20960.000000,1689.189993,101,1058,1038.000000,99
1761058001685,00036,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00058,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00049,306.123830,0,33581,2096,200,20960.000000,1673.581174,95,996,1100.000000,105
1761058001685,00051,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00016,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00015,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00019,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00026,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00043,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00020,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00009,306.123830,0,33581,2096,200,20960.000000,1636.818483,90,943,1153.000000,110
1761058001685,00010,306.123830,0,33581,9,21,90.000000,85.128943,13,6,3.000000,8
1761058001685,00063,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00042,306.123830,0,33581,10,22,100.000000,44.816219,10,4,6.000000,12
1761058001685,00044,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00055,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00014,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00050,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00057,306.123830,0,33581,2096,200,20960.000000,453.275006,92,964,1132.000000,108
1761058001685,00053,306.123830,0,33581,2096,200,20960.000000,1805.090890,112,1174,922.000000,88
1761058001685,00054,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00047,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00006,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00052,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00018,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00060,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00002,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00008,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00046,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00041,306.123830,0,33581,2096,200,20960.000000,481.174663,87,912,1184.000000,113
1761058001685,00017,306.123830,0,33581,2096,200,20960.000000,748.929137,104,1090,1006.000000,96
1761058001685,00056,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00035,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00021,306.123830,0,33581,2096,200,20960.000000,1039.206212,94,985,1111.000000,106
1761058001685,00040,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00039,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00028,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00062,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00011,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00032,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00029,306.123830,0,33581,2096,200,20960.000000,1464.446833,116,1216,880.000000,84
1761058001685,00023,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00034,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00003,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00045,306.123830,0,33581,2096,200,20960.000000,1912.641452,96,1006,1090.000000,104
1761058001685,00004,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001685,00022,306.123830,0,33581,10,23,100.000000,20.224685,8,3,7.000000,15
1761058001685,00061,306.123830,0,33581,2096,200,20960.000000,1223.660501,95,996,1100.000000,105
1761058001685,00012,306.123830,0,33581,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00031,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00059,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00005,414.208796,0,33583,2096,200,20960.000000,596.794643,98,1027,1069.000000,102
1761058001785,00024,414.208796,0,33583,1,2,10.000000,26.943157,1,0,1.000000,1
1761058001785,00033,414.208796,0,33583,2096,200,20960.000000,1456.135143,104,1090,1006.000000,96
1761058001785,00030,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00013,414.208796,0,33583,2096,200,20960.000000,663.178159,103,1079,1017.000000,97
1761058001785,00007,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00037,414.208796,0,33583,2096,200,20960.000000,2013.810718,101,1058,1038.000000,99
1761058001785,00038,414.208796,0,33583,7,16,70.000000,130.205452,9,4,3.000000,7
1761058001785,00048,414.208796,0,33583,1,2,10.000000,47.762550,0,0,1.000000,2
1761058001785,00025,414.208796,0,33583,2096,200,20960.000000,2172.914631,104,1090,1006.000000,96
1761058001785,00027,414.208796,0,33583,1,3,10.000000,49.438358,1,0,1.000000,2
1761058001785,00001,414.208796,0,33583,2096,200,20960.000000,2242.330416,96,1006,1090.000000,104
1761058001785,00036,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00058,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00049,414.208796,0,33583,2096,200,20960.000000,2368.303758,97,1017,1079.000000,103
1761058001785,00051,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00016,414.208796,0,33583,1,2,10.000000,23.331365,1,0,1.000000,1
1761058001785,00015,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00019,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00026,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00043,414.208796,0,33583,5,11,50.000000,18.440878,5,2,3.000000,6
1761058001785,00020,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00009,414.208796,0,33583,2096,200,20960.000000,1905.659465,99,1038,1058.000000,101
1761058001785,00010,414.208796,0,33583,10,22,100.000000,65.600725,11,5,5.000000,11
1761058001785,00063,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00042,414.208796,0,33583,9,21,90.000000,81.322763,10,4,5.000000,11
1761058001785,00044,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00055,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00014,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00050,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00057,414.208796,0,33583,2096,200,20960.000000,572.255531,106,1111,985.000000,94
1761058001785,00053,414.208796,0,33583,2096,200,20960.000000,2381.003042,95,996,1100.000000,105
1761058001785,00054,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00047,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00006,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00052,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00018,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00060,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00002,414.208796,0,33583,3,8,30.000000,24.520570,3,1,2.000000,5
1761058001785,00008,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00046,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00041,414.208796,0,33583,2096,200,20960.000000,551.605993,103,1079,1017.000000,97
1761058001785,00017,414.208796,0,33583,2096,200,20960.000000,591.206552,110,1153,943.000000,90
1761058001785,00056,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00035,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00021,414.208796,0,33583,2096,200,20960.000000,1517.818206,104,1090,1006.000000,96
1761058001785,00040,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00039,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00028,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00062,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00011,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00032,414.208796,0,33583,0,0,0.000000,0.000000,0,0,0.000000,0
1761058001785,00029,414.208796,0,33583,2096,200,20960.000000,2233.245873,101,1058,1038.000000,99
